activation,branch,role,label,truth,question,answer,text,rel_rank
-0.5495521426200867,0,base,0,0,"Consider the following example: ‘‘‘The ocean tide was dangerous.’’’ Choice 1: The swimmers put on more sunscreen. Choice 2: The swimmers returned towards the shore. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The ocean tide was dangerous.’’’ Choice 1: The swimmers put on more sunscreen. Choice 2: The swimmers returned towards the shore. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3587174348697395
-0.5456233024597168,1,cf,1,0,"Consider the following example: ‘‘‘A burglar broke into the house.’’’ Choice 1: The homeowners were asleep. Choice 2: The security alarm went off. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘A burglar broke into the house.’’’ Choice 1: The homeowners were asleep. Choice 2: The security alarm went off. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.36072144288577157
-0.5432957410812378,0,base,0,0,"Consider the following example: ‘‘‘The student's answer on the exam was incorrect.’’’ Choice 1: The teacher added bonus points to the student's grade. Choice 2: The teacher subtracted points off the student's grade. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The student's answer on the exam was incorrect.’’’ Choice 1: The teacher added bonus points to the student's grade. Choice 2: The teacher subtracted points off the student's grade. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3627254509018036
-0.5430374145507812,0,base,0,0,"Consider the following example: ‘‘‘The child kicked the stack of blocks.’’’ Choice 1: The stack towered over the boy's head. Choice 2: The blocks scattered all over the rug. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The child kicked the stack of blocks.’’’ Choice 1: The stack towered over the boy's head. Choice 2: The blocks scattered all over the rug. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.36472945891783565
-0.5406157970428467,1,cf,0,1,"Consider the following example: ‘‘‘The guests of the party hid behind the couch.’’’ Choice 1: It was a surprise party. Choice 2: It was a birthday party. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The guests of the party hid behind the couch.’’’ Choice 1: It was a surprise party. Choice 2: It was a birthday party. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.3667334669338677
-0.5364564657211304,1,cf,0,1,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.3687374749498998
-0.5360456109046936,0,base,1,1,"Consider the following example: ‘‘‘My feet were blistered.’’’ Choice 1: I went hiking. Choice 2: I went swimming. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My feet were blistered.’’’ Choice 1: I went hiking. Choice 2: I went swimming. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.37074148296593185
-0.5291458368301392,1,cf,0,1,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.3727454909819639
-0.5212301015853882,1,cf,0,1,"Consider the following example: ‘‘‘The tenant misplaced his keys to his apartment.’’’ Choice 1: His landlord unlocked the door. Choice 2: His landlord repaired the door. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The tenant misplaced his keys to his apartment.’’’ Choice 1: His landlord unlocked the door. Choice 2: His landlord repaired the door. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.374749498997996
-0.5115264058113098,0,base,1,1,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.37675350701402804
-0.5016839504241943,1,cf,1,0,"Consider the following example: ‘‘‘The woman upgraded her computer hardware.’’’ Choice 1: She deleted old files on the computer. Choice 2: She installed new software on the computer. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman upgraded her computer hardware.’’’ Choice 1: She deleted old files on the computer. Choice 2: She installed new software on the computer. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.3787575150300601
-0.49702829122543335,1,cf,0,1,"Consider the following example: ‘‘‘The car stopped at the crosswalk.’’’ Choice 1: The pedestrian crossed the road. Choice 2: The pedestrian waited on the sidewalk. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The car stopped at the crosswalk.’’’ Choice 1: The pedestrian crossed the road. Choice 2: The pedestrian waited on the sidewalk. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.3807615230460922
-0.49161624908447266,1,cf,0,1,"Consider the following example: ‘‘‘The driver slammed on his brakes.’’’ Choice 1: A deer appeared on the road. Choice 2: The car radio shut off. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The driver slammed on his brakes.’’’ Choice 1: A deer appeared on the road. Choice 2: The car radio shut off. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.38276553106212424
-0.4745277762413025,1,cf,1,0,"Consider the following example: ‘‘‘The fugitive hid from the police.’’’ Choice 1: The police dropped the case. Choice 2: The fugitive remained at large. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The fugitive hid from the police.’’’ Choice 1: The police dropped the case. Choice 2: The fugitive remained at large. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.3847695390781563
-0.45510801672935486,1,cf,1,0,"Consider the following example: ‘‘‘The man drank water with his meal.’’’ Choice 1: His meal was cold. Choice 2: His meal was spicy. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man drank water with his meal.’’’ Choice 1: His meal was cold. Choice 2: His meal was spicy. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.3867735470941884
-0.4547656178474426,1,cf,0,1,"Consider the following example: ‘‘‘The scientist gained recognition.’’’ Choice 1: She discovered a new species. Choice 2: She received tenure at the university. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The scientist gained recognition.’’’ Choice 1: She discovered a new species. Choice 2: She received tenure at the university. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.38877755511022044
-0.454493910074234,1,cf,1,0,"Consider the following example: ‘‘‘The girl met her favorite actor.’’’ Choice 1: She went to see his new film. Choice 2: She asked him for his autograph. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl met her favorite actor.’’’ Choice 1: She went to see his new film. Choice 2: She asked him for his autograph. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.3907815631262525
-0.4447369873523712,1,cf,1,0,"Consider the following example: ‘‘‘The children ran through the sprinkler.’’’ Choice 1: They ate popsicles. Choice 2: They were hot. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The children ran through the sprinkler.’’’ Choice 1: They ate popsicles. Choice 2: They were hot. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.3927855711422846
-0.433086633682251,1,cf,1,0,"Consider the following example: ‘‘‘The crowd gave the band a standing ovation.’’’ Choice 1: The band signed autographs. Choice 2: The band reappeared on the stage. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The crowd gave the band a standing ovation.’’’ Choice 1: The band signed autographs. Choice 2: The band reappeared on the stage. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.39478957915831664
-0.4316503405570984,0,base,1,1,"Consider the following example: ‘‘‘The truck crashed into the motorcycle on the bridge.’’’ Choice 1: The motorcyclist died. Choice 2: The bridge collapsed. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The truck crashed into the motorcycle on the bridge.’’’ Choice 1: The motorcyclist died. Choice 2: The bridge collapsed. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3967935871743487
