dataset,split,pair_id,base_id,counterfactual_id
cities,eval,cities_404_t_b0_4237,cities_404_t_b0,cities_404_t_b1
cities,eval,cities_681_t_b0_4238,cities_681_t_b0,cities_681_t_b1
cities,eval,cities_123_t_b0_4239,cities_123_t_b0,cities_123_t_b1
cities,eval,cities_678_f_b0_4240,cities_678_f_b0,cities_678_f_b1
cities,eval,cities_60_f_b0_4241,cities_60_f_b0,cities_60_f_b1
cities,eval,cities_588_t_b0_4242,cities_588_t_b0,cities_588_t_b1
cities,eval,cities_463_t_b0_4243,cities_463_t_b0,cities_463_t_b1
cities,eval,cities_459_t_b0_4244,cities_459_t_b0,cities_459_t_b1
cities,eval,cities_600_t_b0_4245,cities_600_t_b0,cities_600_t_b1
cities,eval,cities_580_t_b0_4246,cities_580_t_b0,cities_580_t_b1
cities,eval,cities_353_f_b0_4247,cities_353_f_b0,cities_353_f_b1
cities,eval,cities_451_t_b0_4248,cities_451_t_b0,cities_451_t_b1
cities,eval,cities_436_t_b0_4249,cities_436_t_b0,cities_436_t_b1
cities,eval,cities_546_f_b0_4250,cities_546_f_b0,cities_546_f_b1
cities,eval,cities_485_t_b0_4251,cities_485_t_b0,cities_485_t_b1
cities,eval,cities_425_f_b0_4252,cities_425_f_b0,cities_425_f_b1
cities,eval,cities_719_f_b0_4253,cities_719_f_b0,cities_719_f_b1
cities,eval,cities_458_t_b0_4254,cities_458_t_b0,cities_458_t_b1
cities,eval,cities_90_f_b0_4255,cities_90_f_b0,cities_90_f_b1
cities,eval,cities_242_t_b0_4256,cities_242_t_b0,cities_242_t_b1
cities,eval,cities_229_f_b0_4257,cities_229_f_b0,cities_229_f_b1
cities,eval,cities_304_f_b0_4258,cities_304_f_b0,cities_304_f_b1
cities,eval,cities_51_f_b0_4259,cities_51_f_b0,cities_51_f_b1
cities,eval,cities_615_t_b0_4260,cities_615_t_b0,cities_615_t_b1
cities,eval,cities_649_t_b0_4261,cities_649_t_b0,cities_649_t_b1
cities,eval,cities_485_f_b0_4262,cities_485_f_b0,cities_485_f_b1
cities,eval,cities_173_t_b0_4263,cities_173_t_b0,cities_173_t_b1
cities,eval,cities_190_t_b0_4264,cities_190_t_b0,cities_190_t_b1
cities,eval,cities_515_f_b0_4265,cities_515_f_b0,cities_515_f_b1
cities,eval,cities_7_f_b0_4266,cities_7_f_b0,cities_7_f_b1
cities,eval,cities_247_t_b0_4267,cities_247_t_b0,cities_247_t_b1
cities,eval,cities_709_f_b0_4268,cities_709_f_b0,cities_709_f_b1
cities,eval,cities_395_t_b0_4269,cities_395_t_b0,cities_395_t_b1
cities,eval,cities_557_t_b0_4270,cities_557_t_b0,cities_557_t_b1
cities,eval,cities_159_t_b0_4271,cities_159_t_b0,cities_159_t_b1
cities,eval,cities_543_t_b0_4272,cities_543_t_b0,cities_543_t_b1
cities,eval,cities_640_f_b0_4273,cities_640_f_b0,cities_640_f_b1
cities,eval,cities_276_f_b0_4274,cities_276_f_b0,cities_276_f_b1
cities,eval,cities_506_f_b0_4275,cities_506_f_b0,cities_506_f_b1
cities,eval,cities_225_f_b0_4276,cities_225_f_b0,cities_225_f_b1
cities,eval,cities_199_t_b0_4277,cities_199_t_b0,cities_199_t_b1
cities,eval,cities_158_f_b0_4278,cities_158_f_b0,cities_158_f_b1
cities,eval,cities_311_f_b0_4279,cities_311_f_b0,cities_311_f_b1
cities,eval,cities_621_f_b0_4280,cities_621_f_b0,cities_621_f_b1
cities,eval,cities_179_f_b0_4281,cities_179_f_b0,cities_179_f_b1
cities,eval,cities_357_t_b0_4282,cities_357_t_b0,cities_357_t_b1
cities,eval,cities_582_t_b0_4283,cities_582_t_b0,cities_582_t_b1
cities,eval,cities_386_f_b0_4284,cities_386_f_b0,cities_386_f_b1
cities,eval,cities_302_f_b0_4285,cities_302_f_b0,cities_302_f_b1
cities,eval,cities_685_f_b0_4286,cities_685_f_b0,cities_685_f_b1
cities,eval,cities_506_t_b0_4287,cities_506_t_b0,cities_506_t_b1
cities,eval,cities_550_f_b0_4288,cities_550_f_b0,cities_550_f_b1
cities,eval,cities_445_t_b0_4289,cities_445_t_b0,cities_445_t_b1
cities,eval,cities_563_t_b0_4290,cities_563_t_b0,cities_563_t_b1
cities,eval,cities_22_f_b0_4291,cities_22_f_b0,cities_22_f_b1
cities,eval,cities_39_t_b0_4292,cities_39_t_b0,cities_39_t_b1
cities,eval,cities_584_f_b0_4293,cities_584_f_b0,cities_584_f_b1
cities,eval,cities_82_f_b0_4294,cities_82_f_b0,cities_82_f_b1
cities,eval,cities_367_f_b0_4295,cities_367_f_b0,cities_367_f_b1
cities,eval,cities_341_f_b0_4296,cities_341_f_b0,cities_341_f_b1
cities,eval,cities_233_f_b0_4297,cities_233_f_b0,cities_233_f_b1
cities,eval,cities_98_f_b0_4298,cities_98_f_b0,cities_98_f_b1
cities,eval,cities_746_f_b0_4299,cities_746_f_b0,cities_746_f_b1
cities,eval,cities_96_t_b0_4300,cities_96_t_b0,cities_96_t_b1
cities,eval,cities_480_t_b0_4301,cities_480_t_b0,cities_480_t_b1
cities,eval,cities_550_t_b0_4302,cities_550_t_b0,cities_550_t_b1
cities,eval,cities_280_t_b0_4303,cities_280_t_b0,cities_280_t_b1
cities,eval,cities_588_f_b0_4304,cities_588_f_b0,cities_588_f_b1
cities,eval,cities_165_f_b0_4305,cities_165_f_b0,cities_165_f_b1
cities,eval,cities_455_f_b0_4306,cities_455_f_b0,cities_455_f_b1
cities,eval,cities_385_f_b0_4307,cities_385_f_b0,cities_385_f_b1
cities,eval,cities_370_f_b0_4308,cities_370_f_b0,cities_370_f_b1
cities,eval,cities_555_t_b0_4309,cities_555_t_b0,cities_555_t_b1
cities,eval,cities_398_t_b0_4310,cities_398_t_b0,cities_398_t_b1
cities,eval,cities_580_f_b0_4311,cities_580_f_b0,cities_580_f_b1
cities,eval,cities_362_f_b0_4312,cities_362_f_b0,cities_362_f_b1
cities,eval,cities_148_t_b0_4313,cities_148_t_b0,cities_148_t_b1
cities,eval,cities_415_f_b0_4314,cities_415_f_b0,cities_415_f_b1
cities,eval,cities_440_t_b0_4315,cities_440_t_b0,cities_440_t_b1
cities,eval,cities_187_t_b0_4316,cities_187_t_b0,cities_187_t_b1
cities,eval,cities_441_f_b0_4317,cities_441_f_b0,cities_441_f_b1
cities,eval,cities_426_f_b0_4318,cities_426_f_b0,cities_426_f_b1
cities,eval,cities_355_t_b0_4319,cities_355_t_b0,cities_355_t_b1
cities,eval,cities_536_f_b0_4320,cities_536_f_b0,cities_536_f_b1
cities,eval,cities_568_t_b0_4321,cities_568_t_b0,cities_568_t_b1
cities,eval,cities_176_f_b0_4322,cities_176_f_b0,cities_176_f_b1
cities,eval,cities_733_t_b0_4323,cities_733_t_b0,cities_733_t_b1
cities,eval,cities_471_t_b0_4324,cities_471_t_b0,cities_471_t_b1
cities,eval,cities_651_t_b0_4325,cities_651_t_b0,cities_651_t_b1
cities,eval,cities_171_f_b0_4326,cities_171_f_b0,cities_171_f_b1
cities,eval,cities_389_f_b0_4327,cities_389_f_b0,cities_389_f_b1
cities,eval,cities_462_t_b0_4328,cities_462_t_b0,cities_462_t_b1
cities,eval,cities_92_f_b0_4329,cities_92_f_b0,cities_92_f_b1
cities,eval,cities_361_f_b0_4330,cities_361_f_b0,cities_361_f_b1
cities,eval,cities_61_t_b0_4331,cities_61_t_b0,cities_61_t_b1
cities,eval,cities_491_t_b0_4332,cities_491_t_b0,cities_491_t_b1
cities,eval,cities_287_f_b0_4333,cities_287_f_b0,cities_287_f_b1
cities,eval,cities_366_f_b0_4334,cities_366_f_b0,cities_366_f_b1
cities,eval,cities_108_t_b0_4335,cities_108_t_b0,cities_108_t_b1
cities,eval,cities_188_t_b0_4336,cities_188_t_b0,cities_188_t_b1
cities,eval,cities_256_t_b0_4337,cities_256_t_b0,cities_256_t_b1
cities,eval,cities_441_t_b0_4338,cities_441_t_b0,cities_441_t_b1
cities,eval,cities_432_t_b0_4339,cities_432_t_b0,cities_432_t_b1
cities,eval,cities_743_t_b0_4340,cities_743_t_b0,cities_743_t_b1
cities,eval,cities_401_t_b0_4341,cities_401_t_b0,cities_401_t_b1
cities,eval,cities_43_t_b0_4342,cities_43_t_b0,cities_43_t_b1
cities,eval,cities_666_t_b0_4343,cities_666_t_b0,cities_666_t_b1
cities,eval,cities_614_f_b0_4344,cities_614_f_b0,cities_614_f_b1
cities,eval,cities_70_t_b0_4345,cities_70_t_b0,cities_70_t_b1
cities,eval,cities_251_f_b0_4346,cities_251_f_b0,cities_251_f_b1
cities,eval,cities_338_f_b0_4347,cities_338_f_b0,cities_338_f_b1
cities,eval,cities_145_f_b0_4348,cities_145_f_b0,cities_145_f_b1
cities,eval,cities_17_f_b0_4349,cities_17_f_b0,cities_17_f_b1
cities,eval,cities_130_f_b0_4350,cities_130_f_b0,cities_130_f_b1
cities,eval,cities_461_t_b0_4351,cities_461_t_b0,cities_461_t_b1
cities,eval,cities_513_t_b0_4352,cities_513_t_b0,cities_513_t_b1
cities,eval,cities_145_t_b0_4353,cities_145_t_b0,cities_145_t_b1
cities,eval,cities_566_f_b0_4354,cities_566_f_b0,cities_566_f_b1
cities,eval,cities_394_f_b0_4355,cities_394_f_b0,cities_394_f_b1
cities,eval,cities_537_t_b0_4356,cities_537_t_b0,cities_537_t_b1
cities,eval,cities_407_f_b0_4357,cities_407_f_b0,cities_407_f_b1
cities,eval,cities_81_f_b0_4358,cities_81_f_b0,cities_81_f_b1
cities,eval,cities_297_t_b0_4359,cities_297_t_b0,cities_297_t_b1
cities,eval,cities_692_f_b0_4360,cities_692_f_b0,cities_692_f_b1
cities,eval,cities_631_f_b0_4361,cities_631_f_b0,cities_631_f_b1
cities,eval,cities_358_t_b0_4362,cities_358_t_b0,cities_358_t_b1
cities,eval,cities_117_f_b0_4363,cities_117_f_b0,cities_117_f_b1
cities,eval,cities_717_f_b0_4364,cities_717_f_b0,cities_717_f_b1
cities,eval,cities_185_f_b0_4365,cities_185_f_b0,cities_185_f_b1
cities,eval,cities_254_t_b0_4366,cities_254_t_b0,cities_254_t_b1
cities,eval,cities_381_f_b0_4367,cities_381_f_b0,cities_381_f_b1
cities,eval,cities_625_f_b0_4368,cities_625_f_b0,cities_625_f_b1
cities,eval,cities_61_f_b0_4369,cities_61_f_b0,cities_61_f_b1
cities,eval,cities_549_f_b0_4370,cities_549_f_b0,cities_549_f_b1
cities,eval,cities_208_f_b0_4371,cities_208_f_b0,cities_208_f_b1
cities,eval,cities_271_t_b0_4372,cities_271_t_b0,cities_271_t_b1
cities,eval,cities_42_f_b0_4373,cities_42_f_b0,cities_42_f_b1
cities,eval,cities_169_f_b0_4374,cities_169_f_b0,cities_169_f_b1
cities,eval,cities_413_f_b0_4375,cities_413_f_b0,cities_413_f_b1
cities,eval,cities_408_t_b0_4376,cities_408_t_b0,cities_408_t_b1
cities,eval,cities_200_f_b0_4377,cities_200_f_b0,cities_200_f_b1
cities,eval,cities_162_t_b0_4378,cities_162_t_b0,cities_162_t_b1
cities,eval,cities_531_f_b0_4379,cities_531_f_b0,cities_531_f_b1
cities,eval,cities_418_t_b0_4380,cities_418_t_b0,cities_418_t_b1
cities,eval,cities_432_f_b0_4381,cities_432_f_b0,cities_432_f_b1
cities,eval,cities_313_t_b0_4382,cities_313_t_b0,cities_313_t_b1
cities,eval,cities_296_t_b0_4383,cities_296_t_b0,cities_296_t_b1
cities,eval,cities_557_f_b0_4384,cities_557_f_b0,cities_557_f_b1
cities,eval,cities_447_t_b0_4385,cities_447_t_b0,cities_447_t_b1
cities,eval,cities_670_t_b0_4386,cities_670_t_b0,cities_670_t_b1
cities,eval,cities_457_t_b0_4387,cities_457_t_b0,cities_457_t_b1
cities,eval,cities_163_f_b0_4388,cities_163_f_b0,cities_163_f_b1
cities,eval,cities_547_t_b0_4389,cities_547_t_b0,cities_547_t_b1
cities,eval,cities_80_f_b0_4390,cities_80_f_b0,cities_80_f_b1
cities,eval,cities_510_t_b0_4391,cities_510_t_b0,cities_510_t_b1
cities,eval,cities_29_t_b0_4392,cities_29_t_b0,cities_29_t_b1
cities,eval,cities_445_f_b0_4393,cities_445_f_b0,cities_445_f_b1
cities,eval,cities_160_t_b0_4394,cities_160_t_b0,cities_160_t_b1
cities,eval,cities_98_t_b0_4395,cities_98_t_b0,cities_98_t_b1
cities,eval,cities_565_f_b0_4396,cities_565_f_b0,cities_565_f_b1
cities,eval,cities_240_f_b0_4397,cities_240_f_b0,cities_240_f_b1
cities,eval,cities_716_f_b0_4398,cities_716_f_b0,cities_716_f_b1
cities,eval,cities_288_t_b0_4399,cities_288_t_b0,cities_288_t_b1
cities,eval,cities_356_t_b0_4400,cities_356_t_b0,cities_356_t_b1
cities,eval,cities_603_f_b0_4401,cities_603_f_b0,cities_603_f_b1
cities,eval,cities_624_t_b0_4402,cities_624_t_b0,cities_624_t_b1
cities,eval,cities_585_t_b0_4403,cities_585_t_b0,cities_585_t_b1
cities,eval,cities_310_f_b0_4404,cities_310_f_b0,cities_310_f_b1
cities,eval,cities_20_f_b0_4405,cities_20_f_b0,cities_20_f_b1
cities,eval,cities_652_f_b0_4406,cities_652_f_b0,cities_652_f_b1
cities,eval,cities_561_f_b0_4407,cities_561_f_b0,cities_561_f_b1
cities,eval,cities_231_f_b0_4408,cities_231_f_b0,cities_231_f_b1
cities,eval,cities_178_f_b0_4409,cities_178_f_b0,cities_178_f_b1
cities,eval,cities_151_f_b0_4410,cities_151_f_b0,cities_151_f_b1
cities,eval,cities_683_f_b0_4411,cities_683_f_b0,cities_683_f_b1
cities,eval,cities_330_f_b0_4412,cities_330_f_b0,cities_330_f_b1
cities,eval,cities_729_f_b0_4413,cities_729_f_b0,cities_729_f_b1
cities,eval,cities_604_f_b0_4414,cities_604_f_b0,cities_604_f_b1
cities,eval,cities_744_f_b0_4415,cities_744_f_b0,cities_744_f_b1
cities,eval,cities_546_t_b0_4416,cities_546_t_b0,cities_546_t_b1
cities,eval,cities_206_t_b0_4417,cities_206_t_b0,cities_206_t_b1
cities,eval,cities_474_t_b0_4418,cities_474_t_b0,cities_474_t_b1
cities,eval,cities_288_f_b0_4419,cities_288_f_b0,cities_288_f_b1
cities,eval,cities_570_t_b0_4420,cities_570_t_b0,cities_570_t_b1
cities,eval,cities_568_f_b0_4421,cities_568_f_b0,cities_568_f_b1
cities,eval,cities_747_t_b0_4422,cities_747_t_b0,cities_747_t_b1
cities,eval,cities_127_t_b0_4423,cities_127_t_b0,cities_127_t_b1
cities,eval,cities_719_t_b0_4424,cities_719_t_b0,cities_719_t_b1
cities,eval,cities_201_f_b0_4425,cities_201_f_b0,cities_201_f_b1
cities,eval,cities_392_t_b0_4426,cities_392_t_b0,cities_392_t_b1
cities,eval,cities_480_f_b0_4427,cities_480_f_b0,cities_480_f_b1
cities,eval,cities_633_f_b0_4428,cities_633_f_b0,cities_633_f_b1
cities,eval,cities_389_t_b0_4429,cities_389_t_b0,cities_389_t_b1
cities,eval,cities_155_t_b0_4430,cities_155_t_b0,cities_155_t_b1
cities,eval,cities_454_t_b0_4431,cities_454_t_b0,cities_454_t_b1
cities,eval,cities_635_t_b0_4432,cities_635_t_b0,cities_635_t_b1
cities,eval,cities_716_t_b0_4433,cities_716_t_b0,cities_716_t_b1
cities,eval,cities_113_f_b0_4434,cities_113_f_b0,cities_113_f_b1
cities,eval,cities_570_f_b0_4435,cities_570_f_b0,cities_570_f_b1
cities,eval,cities_624_f_b0_4436,cities_624_f_b0,cities_624_f_b1
cities,eval,cities_560_t_b0_4437,cities_560_t_b0,cities_560_t_b1
cities,eval,cities_348_f_b0_4438,cities_348_f_b0,cities_348_f_b1
cities,eval,cities_275_f_b0_4439,cities_275_f_b0,cities_275_f_b1
cities,eval,cities_695_t_b0_4440,cities_695_t_b0,cities_695_t_b1
cities,eval,cities_416_f_b0_4441,cities_416_f_b0,cities_416_f_b1
cities,eval,cities_503_f_b0_4442,cities_503_f_b0,cities_503_f_b1
cities,eval,cities_192_t_b0_4443,cities_192_t_b0,cities_192_t_b1
cities,eval,cities_522_t_b0_4444,cities_522_t_b0,cities_522_t_b1
cities,eval,cities_628_t_b0_4445,cities_628_t_b0,cities_628_t_b1
cities,eval,cities_203_f_b0_4446,cities_203_f_b0,cities_203_f_b1
cities,eval,cities_464_t_b0_4447,cities_464_t_b0,cities_464_t_b1
cities,eval,cities_315_f_b0_4448,cities_315_f_b0,cities_315_f_b1
cities,eval,cities_376_t_b0_4449,cities_376_t_b0,cities_376_t_b1
cities,eval,cities_12_t_b0_4450,cities_12_t_b0,cities_12_t_b1
cities,eval,cities_119_f_b0_4451,cities_119_f_b0,cities_119_f_b1
cities,eval,cities_678_t_b0_4452,cities_678_t_b0,cities_678_t_b1
cities,eval,cities_139_t_b0_4453,cities_139_t_b0,cities_139_t_b1
cities,eval,cities_260_f_b0_4454,cities_260_f_b0,cities_260_f_b1
cities,eval,cities_219_f_b0_4455,cities_219_f_b0,cities_219_f_b1
cities,eval,cities_263_f_b0_4456,cities_263_f_b0,cities_263_f_b1
cities,eval,cities_255_f_b0_4457,cities_255_f_b0,cities_255_f_b1
cities,eval,cities_77_f_b0_4458,cities_77_f_b0,cities_77_f_b1
cities,eval,cities_439_f_b0_4459,cities_439_f_b0,cities_439_f_b1
cities,eval,cities_646_t_b0_4460,cities_646_t_b0,cities_646_t_b1
cities,eval,cities_302_t_b0_4461,cities_302_t_b0,cities_302_t_b1
cities,eval,cities_203_t_b0_4462,cities_203_t_b0,cities_203_t_b1
cities,eval,cities_283_f_b0_4463,cities_283_f_b0,cities_283_f_b1
cities,eval,cities_508_t_b0_4464,cities_508_t_b0,cities_508_t_b1
cities,eval,cities_597_t_b0_4465,cities_597_t_b0,cities_597_t_b1
cities,eval,cities_331_f_b0_4466,cities_331_f_b0,cities_331_f_b1
cities,eval,cities_650_t_b0_4467,cities_650_t_b0,cities_650_t_b1
cities,eval,cities_683_t_b0_4468,cities_683_t_b0,cities_683_t_b1
cities,eval,cities_72_f_b0_4469,cities_72_f_b0,cities_72_f_b1
cities,eval,cities_354_f_b0_4470,cities_354_f_b0,cities_354_f_b1
cities,eval,cities_609_t_b0_4471,cities_609_t_b0,cities_609_t_b1
cities,eval,cities_693_f_b0_4472,cities_693_f_b0,cities_693_f_b1
cities,eval,cities_64_f_b0_4473,cities_64_f_b0,cities_64_f_b1
cities,eval,cities_267_t_b0_4474,cities_267_t_b0,cities_267_t_b1
cities,eval,cities_196_t_b0_4475,cities_196_t_b0,cities_196_t_b1
cities,eval,cities_166_f_b0_4476,cities_166_f_b0,cities_166_f_b1
cities,eval,cities_379_t_b0_4477,cities_379_t_b0,cities_379_t_b1
cities,eval,cities_689_t_b0_4478,cities_689_t_b0,cities_689_t_b1
cities,eval,cities_738_f_b0_4479,cities_738_f_b0,cities_738_f_b1
cities,eval,cities_40_t_b0_4480,cities_40_t_b0,cities_40_t_b1
cities,eval,cities_607_f_b0_4481,cities_607_f_b0,cities_607_f_b1
cities,eval,cities_112_f_b0_4482,cities_112_f_b0,cities_112_f_b1
cities,eval,cities_406_t_b0_4483,cities_406_t_b0,cities_406_t_b1
cities,eval,cities_143_f_b0_4484,cities_143_f_b0,cities_143_f_b1
cities,eval,cities_266_t_b0_4485,cities_266_t_b0,cities_266_t_b1
cities,eval,cities_427_f_b0_4486,cities_427_f_b0,cities_427_f_b1
cities,eval,cities_125_t_b0_4487,cities_125_t_b0,cities_125_t_b1
cities,eval,cities_732_f_b0_4488,cities_732_f_b0,cities_732_f_b1
cities,eval,cities_422_t_b0_4489,cities_422_t_b0,cities_422_t_b1
cities,eval,cities_9_t_b0_4490,cities_9_t_b0,cities_9_t_b1
cities,eval,cities_376_f_b0_4491,cities_376_f_b0,cities_376_f_b1
cities,eval,cities_325_f_b0_4492,cities_325_f_b0,cities_325_f_b1
cities,eval,cities_363_f_b0_4493,cities_363_f_b0,cities_363_f_b1
cities,eval,cities_102_f_b0_4494,cities_102_f_b0,cities_102_f_b1
cities,eval,cities_266_f_b0_4495,cities_266_f_b0,cities_266_f_b1
cities,eval,cities_612_f_b0_4496,cities_612_f_b0,cities_612_f_b1
cities,eval,cities_587_f_b0_4497,cities_587_f_b0,cities_587_f_b1
cities,eval,cities_227_f_b0_4498,cities_227_f_b0,cities_227_f_b1
cities,eval,cities_565_t_b0_4499,cities_565_t_b0,cities_565_t_b1
amazon,train,amazon_588224_b0_0,amazon_588224_b0,amazon_588224_b1
amazon,train,amazon_1615594_b0_1,amazon_1615594_b0,amazon_1615594_b1
amazon,train,amazon_2833313_b0_2,amazon_2833313_b0,amazon_2833313_b1
amazon,train,amazon_3024898_b0_3,amazon_3024898_b0,amazon_3024898_b1
amazon,train,amazon_1759387_b0_4,amazon_1759387_b0,amazon_1759387_b1
amazon,train,amazon_2745122_b0_5,amazon_2745122_b0,amazon_2745122_b1
amazon,train,amazon_171827_b0_6,amazon_171827_b0,amazon_171827_b1
amazon,train,amazon_3259713_b0_7,amazon_3259713_b0,amazon_3259713_b1
amazon,train,amazon_566843_b0_8,amazon_566843_b0,amazon_566843_b1
amazon,train,amazon_1907849_b0_9,amazon_1907849_b0,amazon_1907849_b1
amazon,train,amazon_1833543_b0_10,amazon_1833543_b0,amazon_1833543_b1
amazon,train,amazon_473587_b0_11,amazon_473587_b0,amazon_473587_b1
amazon,train,amazon_833216_b0_12,amazon_833216_b0,amazon_833216_b1
amazon,train,amazon_830077_b0_13,amazon_830077_b0,amazon_830077_b1
amazon,train,amazon_2847948_b0_14,amazon_2847948_b0,amazon_2847948_b1
amazon,train,amazon_1941248_b0_15,amazon_1941248_b0,amazon_1941248_b1
amazon,train,amazon_1589926_b0_16,amazon_1589926_b0,amazon_1589926_b1
amazon,train,amazon_2889184_b0_17,amazon_2889184_b0,amazon_2889184_b1
amazon,train,amazon_2608551_b0_18,amazon_2608551_b0,amazon_2608551_b1
amazon,train,amazon_2554911_b0_19,amazon_2554911_b0,amazon_2554911_b1
amazon,train,amazon_3111605_b0_20,amazon_3111605_b0,amazon_3111605_b1
amazon,train,amazon_2780402_b0_21,amazon_2780402_b0,amazon_2780402_b1
amazon,train,amazon_1041938_b0_22,amazon_1041938_b0,amazon_1041938_b1
amazon,train,amazon_2570626_b0_23,amazon_2570626_b0,amazon_2570626_b1
amazon,train,amazon_756084_b0_24,amazon_756084_b0,amazon_756084_b1
amazon,train,amazon_2990247_b0_25,amazon_2990247_b0,amazon_2990247_b1
amazon,train,amazon_2654463_b0_26,amazon_2654463_b0,amazon_2654463_b1
amazon,train,amazon_2737440_b0_27,amazon_2737440_b0,amazon_2737440_b1
amazon,train,amazon_2220014_b0_28,amazon_2220014_b0,amazon_2220014_b1
amazon,train,amazon_3236384_b0_29,amazon_3236384_b0,amazon_3236384_b1
amazon,train,amazon_2117156_b0_30,amazon_2117156_b0,amazon_2117156_b1
amazon,train,amazon_1695824_b0_31,amazon_1695824_b0,amazon_1695824_b1
amazon,train,amazon_464965_b0_32,amazon_464965_b0,amazon_464965_b1
amazon,train,amazon_1834997_b0_33,amazon_1834997_b0,amazon_1834997_b1
amazon,train,amazon_205365_b0_34,amazon_205365_b0,amazon_205365_b1
amazon,train,amazon_1951292_b0_35,amazon_1951292_b0,amazon_1951292_b1
amazon,train,amazon_2359280_b0_36,amazon_2359280_b0,amazon_2359280_b1
amazon,train,amazon_2046684_b0_37,amazon_2046684_b0,amazon_2046684_b1
amazon,train,amazon_3284850_b0_38,amazon_3284850_b0,amazon_3284850_b1
amazon,train,amazon_1641862_b0_39,amazon_1641862_b0,amazon_1641862_b1
amazon,train,amazon_175058_b0_40,amazon_175058_b0,amazon_175058_b1
amazon,train,amazon_2000477_b0_41,amazon_2000477_b0,amazon_2000477_b1
amazon,train,amazon_3355265_b0_42,amazon_3355265_b0,amazon_3355265_b1
amazon,train,amazon_3303736_b0_43,amazon_3303736_b0,amazon_3303736_b1
amazon,train,amazon_2340864_b0_44,amazon_2340864_b0,amazon_2340864_b1
amazon,train,amazon_2863246_b0_45,amazon_2863246_b0,amazon_2863246_b1
amazon,train,amazon_1730994_b0_46,amazon_1730994_b0,amazon_1730994_b1
amazon,train,amazon_3224067_b0_47,amazon_3224067_b0,amazon_3224067_b1
amazon,train,amazon_750406_b0_48,amazon_750406_b0,amazon_750406_b1
amazon,train,amazon_1263385_b0_49,amazon_1263385_b0,amazon_1263385_b1
amazon,train,amazon_3314552_b0_50,amazon_3314552_b0,amazon_3314552_b1
amazon,train,amazon_1961344_b0_51,amazon_1961344_b0,amazon_1961344_b1
amazon,train,amazon_3427748_b0_52,amazon_3427748_b0,amazon_3427748_b1
amazon,train,amazon_384703_b0_53,amazon_384703_b0,amazon_384703_b1
amazon,train,amazon_2982540_b0_54,amazon_2982540_b0,amazon_2982540_b1
amazon,train,amazon_2334826_b0_55,amazon_2334826_b0,amazon_2334826_b1
amazon,train,amazon_1505_b0_56,amazon_1505_b0,amazon_1505_b1
amazon,train,amazon_166366_b0_57,amazon_166366_b0,amazon_166366_b1
amazon,train,amazon_1437498_b0_58,amazon_1437498_b0,amazon_1437498_b1
amazon,train,amazon_666170_b0_59,amazon_666170_b0,amazon_666170_b1
amazon,train,amazon_1235019_b0_60,amazon_1235019_b0,amazon_1235019_b1
amazon,train,amazon_1485870_b0_61,amazon_1485870_b0,amazon_1485870_b1
amazon,train,amazon_2548490_b0_62,amazon_2548490_b0,amazon_2548490_b1
amazon,train,amazon_335433_b0_63,amazon_335433_b0,amazon_335433_b1
amazon,train,amazon_1911603_b0_64,amazon_1911603_b0,amazon_1911603_b1
amazon,train,amazon_271142_b0_65,amazon_271142_b0,amazon_271142_b1
amazon,train,amazon_1534072_b0_66,amazon_1534072_b0,amazon_1534072_b1
